,Unnamed: 0,ampl_fitted,chi_2_1,chi_2_2,del_t,f_s_fitted,f_s_true,name,q_fitted,q_fitted_log,q_true,q_true_log,s_<_1,s_>_1,s_fitted,s_fitted_log,s_true,s_true_log,t0_fitted,t0_true,tE_fitted,tE_true,tEp_fitted,tEp_true,tp_fitted,u0_fitted,u0_true,x_c
628,628,1.02350376156,-21077.4471496,-20703.3178768,6.804836,0.0195718309589,0.0210692,cassan_37_19_2886.det.lc.gz,1.3549065342e-06,-5.86809066278,1.65583e-05,-4.78098425321,0.92378442374,1.08250363862,1.08250363862,0.0344293648226,1.09045,0.0376057568272,309.305564882,309.048796445,165.355279207,158.252,0.192474293229,0.644,310.552831809,0.158539878417,0.168108,0.158719214882
629,629,0.173665842451,-20671.7547474,-20628.0327251,8.975824,0.545921634201,0.540649,cassan_37_21_1086.det.lc.gz,1.67533346367e-05,-4.77589873668,4.22428e-05,-4.37424730297,0.946195593601,1.05686393676,1.05686393676,0.0240190787767,0.958809,-0.018267898051,1814.32410503,1814.25389528,202.830181611,203.996,0.830200921657,1.3259,1825.65197258,0.0955424971979,0.0949134,0.110668343161
630,630,-0.0783596626821,-20587.1201237,-20406.6973536,11.2751178,0.853115840556,0.851659,cassan_37_21_1982.det.lc.gz,0.000152768656025,-3.81596574204,0.000316476,-3.49965921918,0.969896759782,1.03103757169,0.969896759782,-0.0132744915517,0.619441,-0.208000052637,1791.55833268,1791.55833185,11.342945801,11.3546,0.140198376951,0.202,1791.60666,0.0609921839157,0.060958,0.0611408119133
631,631,0.0221871527124,-20984.6440026,-20854.5160193,4.37896107,0.33036904282,0.325578,cassan_37_21_2535.det.lc.gz,0.000143693890683,-3.84256169602,0.000189776,-3.72175871144,0.761996996923,1.31234113,1.31234113,0.118046740238,1.3826,0.140696552546,1622.58750185,1622.58788109,6.85529542752,6.91779,0.0821760623719,0.0953,1626.13466342,0.187459135643,0.184652,0.550344133078
632,632,0.763714426964,-20854.7194025,-20781.6764064,6.36423788,0.0343260574211,0.730921,cassan_37_24_466.det.lc.gz,6.4753775168e-06,-5.18873490699,0.00633158,-2.19848790141,0.765066685196,1.30707560445,1.30707560445,0.116300708963,0.397343,-0.400834433555,1602.55429283,1602.62040496,13.8021862793,4.61846,0.0351220964351,0.3675,1596.28922657,-0.296195472247,1.61018,0.542008919257
633,633,0.186488332926,-20240.9664937,-20207.182663,21.71250478,0.108329436046,0.168631,cassan_37_30_1632.det.lc.gz,532.91836223,-2.72666068455,0.000440759,-3.35579881094,0.0348024548881,28.733605236,28.733605236,1.4583901208,4.2389,0.627253171237,357.973437538,379.75967288,0.161900644191,6.19826,3.73748035897,0.1301,362.618847595,0.578661567396,1.93677,28.6988027812
634,634,-0.727701052458,-20744.8323954,-20687.6430243,66.4805556,0.0460275338697,0.0466155,cassan_37_30_1878.det.lc.gz,0.00012388147297,-3.90699363946,0.000226287,-3.64534039519,0.98105712715,1.01930863385,0.98105712715,-0.00830570283036,0.619829,-0.207728108243,1390.61805592,1390.61228335,67.5830757527,66.9492,0.752213516889,1.0071,1392.44697269,0.0270340355312,0.0274526,0.0382515066957
635,635,0.00515731469806,-21295.1152033,-20966.456265,3.55355995,0.10141324365,0.0087434,cassan_37_30_214.det.lc.gz,8.7259651699e-09,-8.05918652485,0.0136848,-1.86376154531,0.721934558381,1.38516710191,1.38516710191,0.141502168389,2.89728,0.461990468479,1405.42732939,1408.47394109,0.152055450994,8.48105,-1.42039367995e-05,0.9921,1405.3704414,-0.547637371302,2.51742,0.663232543528
636,636,-0.533389611294,-22589.7825287,-20590.0292809,4.7534802,0.188881467817,0.193563,cassan_37_30_754.det.lc.gz,0.00287190608447,-2.54182976626,0.00427868,-2.36869019293,0.844239205801,1.18449841364,0.844239205801,-0.073534483421,1.08597,0.035817828002,1406.17390146,1406.1729598,16.2957368918,16.1683,0.873291274401,1.0576,1407.65006965,0.327979384435,0.337237,0.340259207834
637,637,0.375666306115,-30622.851062,-21141.0769029,0.9816225,0.0352183899381,0.0358347,cassan_37_31_1596.det.lc.gz,1.49462461563e-06,-5.82546786944,0.0024176,-2.61661555301,0.949293915952,1.05341452547,1.05341452547,0.0225993025218,0.905391,-0.0431638269048,491.17966727,491.163420081,5.83063695247,5.77425,-0.00712823593751,0.2839,491.260547609,0.103192440049,0.103043,0.104120609515
638,638,0.229042758975,-64090.7112633,-23925.1748275,4.1837667,0.482595622688,0.240803,cassan_37_32_3286.det.lc.gz,0.000296112880143,-3.52854270152,0.00737014,-2.13252426239,0.742889237408,1.34609568916,1.34609568916,0.129075933438,1.39359,0.144135021303,523.531337765,523.608801663,5.19093988244,7.09113,0.0893253339408,0.6088,524.811164162,0.550518941436,0.3297,0.603206451754
639,639,0.0254805153931,-25387.8531694,-20784.4535594,2.30722128,0.809445846404,0.738493,cassan_37_33_86.det.lc.gz,3.5045134624e-05,-4.45537226736,8.26088e-05,-4.08297368648,0.636068599648,1.57215746942,1.57215746942,0.196496043405,1.5168,0.180928319994,141.101119778,141.105826199,9.60263571898,9.85992,0.0568465771849,0.0896,141.681572542,0.934135163704,0.88876,0.936088869772
640,640,0.104251758926,-26886.0443774,-21738.9747286,0.6557226,0.43906511477,0.187971,cassan_37_33_882.det.lc.gz,0.000105488968717,-3.97679295341,0.000121997,-3.91365084883,0.691192329773,1.44677531408,1.44677531408,0.16040108991,1.24654,0.0957062190617,139.38371268,139.367330968,6.0783421603,8.4067,0.0624293289735,0.0929,138.822711205,0.749924831073,0.437338,0.755582984312
641,641,-0.250332789597,-27089.0336799,-21412.8831793,1.52697798,0.821519128046,0.819894,cassan_37_34_244.det.lc.gz,0.000233209631776,-3.63225351677,0.000196176,-3.70735412491,0.963447236793,1.03793955892,0.963447236793,-0.0161720645033,1.10476,0.0432679413727,1622.80726508,1622.80952096,7.69556861381,7.71201,0.117520588161,0.108,1622.2628509,0.0233326648379,0.0234346,0.0744923221277
642,642,-1.04822721201,-23625.8261955,-20627.1252484,6.5229666,0.403484742565,0.406947,cassan_37_35_352.det.lc.gz,0.000181624312339,-3.740826017,0.00106908,-2.97098979502,0.974707906839,1.02594838206,0.974707906839,-0.0111255109206,1.27437,0.105295539168,354.019909595,354.012487829,13.3791676649,13.3394,0.180308453206,0.4362,354.591109982,0.0283349817978,0.0291245,0.0512404752192
643,643,0.112866759151,-20649.8045925,-20529.5132488,27.2058372,0.21692663983,0.0425545,cassan_37_35_601.det.lc.gz,0.00208264148613,-2.68138548473,0.0011946,-2.92277748959,0.216412146422,4.62081272486,4.62081272486,0.664718367521,2.98976,0.475636327168,155.01305339,154.761373177,6.54952064336,10.7194,0.298893708097,0.3705,181.821073843,1.62636249924,0.779266,4.40440057843
644,644,0.0152548658983,-20518.8355649,-20471.7711613,12.31884561,0.359318134221,0.431037,cassan_37_36_1113.det.lc.gz,4.56656544958e-05,-4.34041031351,5.98932e-06,-5.22262248262,0.434848962644,2.29964904117,2.29964904117,0.361661561621,2.39847,0.379934290692,1419.10792621,1419.08617795,7.3256751989,6.92459,0.0495042519702,0.0169,1406.73856728,0.791496811484,0.872367,1.86480007853
645,645,0.0209295610444,-21254.1045181,-20860.2811201,9.12319584,0.345989980246,0.348396,cassan_37_36_192.det.lc.gz,1.03188691965e-05,-4.98636789269,2.41075e-05,-4.61784782457,0.529676418133,1.8879451034,1.8879451034,0.275989361976,1.89352,0.277269896647,537.879507161,537.879593968,6.72567980154,6.68856,0.0216048990349,0.0328,528.754013345,0.0628544286292,0.063271,1.35826868526
646,646,-3.24876827519,-22418.16409,-20672.78113,13.4758575,0.665809733824,0.672243,cassan_37_37_2072.det.lc.gz,0.00111674936474,-2.9520442859,0.0195006,-1.70995202594,0.965025051941,1.03624252861,0.965025051941,-0.0154614122741,1.78663,0.252034622122,534.880367618,534.880147576,10.9469181774,11.0007,0.365821923561,1.5362,534.844412251,0.0711416960366,0.0740576,0.0712174766728
647,647,-0.136505912208,-20534.10628,-20459.1026533,17.236844,0.503230318443,0.500025,cassan_37_37_2264.det.lc.gz,1.01036324363e-05,-4.99552246152,5.59052e-05,-4.25254779451,0.985054086281,1.01517268334,0.985054086281,-0.00653992307765,0.767329,-0.115018388008,1581.35059263,1581.3500458,32.0364148636,32.2184,0.101831625962,0.2409,1581.32629008,0.030109042285,0.0299749,0.0301185970547
648,648,0.000782090478589,-20597.601383,-20506.2456469,4.3900775,6.49181410751,0.453118,cassan_37_43_2641.det.lc.gz,0.00025253673037,-3.59767544671,3.40048e-05,-4.46845977512,0.214592516664,4.65999474513,4.65999474513,0.668385426956,2.4371,0.386873349684,302.016864613,300.920214057,5.07306019562,10.5785,0.0806180505659,0.0617,304.174305618,-4.42501332542,1.98391,4.44540222847
649,649,-0.273234161049,-20604.4822861,-20427.3833377,29.0847612,0.215227448778,0.314269,cassan_37_46_2447.det.lc.gz,0.00284738515493,-2.54555378352,0.0163794,-1.78570201109,0.832109602464,1.20176476397,0.832109602464,-0.0798194662448,0.531881,-0.27418552339,542.504061939,543.349546194,25.933258364,22.7937,1.38382188623,2.9172,546.516831265,0.335711450793,0.436393,0.369655161503
650,650,-0.398402346445,-21106.0704918,-20559.6027984,16.01601135,0.3968671726,0.401187,cassan_37_46_3324.det.lc.gz,0.000557856906069,-3.25347718614,0.00407107,-2.39029143008,0.971171089726,1.02968468747,0.971171089726,-0.0127042543573,2.2005,0.342521372899,1797.70645462,1797.70111084,9.20827142114,9.17823,0.217490113001,0.5856,1797.43007443,0.0502292794442,0.0505405,0.0585135977401
651,651,-0.0686341679972,-20629.2345769,-20596.8735521,56.038494,0.354884853123,0.354945,cassan_37_46_876.det.lc.gz,9.55054743632e-05,-4.01997173399,3.52445e-05,-4.45290864622,0.969189025973,1.03179046935,0.969189025973,-0.0135915119782,0.648849,-0.18785636036,172.159085361,172.157826796,62.978150089,62.9646,0.61546595218,0.3738,173.474135998,0.0590162856867,0.0590449,0.0626014433798
652,652,0.0287954599651,-20362.0158568,-20315.1352334,2.2733928,0.208820488766,0.213581,cassan_37_47_1846.det.lc.gz,2.07270245005e-05,-4.68346303924,5.17589e-05,-4.28601496203,0.751248583694,1.33111731816,1.33111731816,0.124216333751,1.30862,0.116813553455,526.453304673,526.418955624,13.6807893443,13.5321,0.0622844503321,0.0974,524.513598137,0.562267964777,0.569644,0.579868734469
653,653,0.069851875918,-20842.8885508,-20464.4475662,14.1607725,0.0706145840426,0.0136854,cassan_37_47_3261.det.lc.gz,3.25291217355e-06,-5.48772766222,3.49316e-05,-4.45678152157,0.439222642055,2.27674965781,2.27674965781,0.357315279974,1.56645,0.19491653706,525.714455173,525.86653322,17.3164589721,28.4925,0.0312316735938,0.1684,540.179655621,-1.63667525858,0.783655,1.83752701575
654,654,-0.0181508403934,-20628.2941904,-20576.4213722,1.868775,0.0631748047004,0.0622151,cassan_37_47_450.det.lc.gz,2.22124086227e-06,-5.65340434578,0.000117601,-3.9295889853,0.904786561097,1.10523303837,0.904786561097,-0.0434538586626,0.945651,-0.0242691138515,1617.75957963,1617.74379194,14.7733951364,14.9502,0.0220180138689,0.1621,1616.19800373,0.17031118312,0.16779,0.200446477276
655,655,-4.96425188402,-21216.5915239,-20397.4163499,48.768738,0.3401500523,0.334621,cassan_37_48_1586.det.lc.gz,3.40502264866e-05,-4.46787999501,6.52515e-06,-5.18540950032,0.998108270112,1.00189531531,0.998108270112,-0.00082234592505,0.895224,-0.0480682833521,546.468568965,546.467959285,216.991334462,219.679,1.26620024483,0.5612,545.78448369,0.00209830199138,0.00210142,0.00378704519963
656,656,-0.33238890585,-20940.6394149,-20677.4473565,18.8461524,0.663527812384,0.65288,cassan_37_48_2675.det.lc.gz,0.00340877402452,-2.4674017882,0.00355791,-2.44880504192,0.945734499135,1.05737921257,0.945734499135,-0.0242307681904,2.20887,0.34417015682,148.337430164,148.311143741,10.6540499972,10.7508,0.622033588638,0.6413,148.73233124,0.105312236673,0.105595,0.111644713439
657,657,-0.204839715965,-21030.9674926,-20731.5326895,1.99754382,0.578940031202,0.640149,cassan_37_49_1035.det.lc.gz,0.0033290110567,-2.47768476241,0.00507875,-2.29424316467,0.817972029939,1.22253568997,0.817972029939,-0.0872615465129,0.983042,-0.00742792674713,356.876714307,356.86777845,4.86740402249,4.68907,0.280837446429,0.3342,357.354826803,0.39245780753,0.427769,0.404563660033
658,658,-0.132747806881,-21277.0521808,-20491.9990365,6.2884391,0.153837666503,0.1517,cassan_37_49_2438.det.lc.gz,4.08115894542e-07,-6.3892164908,3.09328e-06,-5.5095807664,0.934161166258,1.07047909517,0.934161166258,-0.0295781906024,0.928041,-0.0324328366255,529.206709274,529.209641218,93.0417441609,93.8573,0.0594387404291,0.1651,530.69844171,0.135371794218,0.133777,0.136317928913
659,659,-0.0372660592271,-20827.8960751,-20750.7488145,0.27845249,0.46540335845,0.361393,cassan_37_49_529.det.lc.gz,0.000890198485927,-3.05051314871,0.000404847,-3.39270907459,0.589676101631,1.69584624039,0.589676101631,-0.229386472935,0.636478,-0.196216603234,1620.01228491,1619.94198024,8.80701074283,9.60181,0.262767683079,0.1932,1623.01238533,1.05241178083,0.935131,1.10617013876
660,660,0.0137409591771,-21883.2471013,-21476.9294689,0.4813441,0.165926824746,0.163609,cassan_37_49_754.det.lc.gz,2.03234060285e-08,-7.69200350626,2.17087e-05,-4.66336618298,0.894059086153,1.11849430925,1.11849430925,0.0486337788076,1.11109,0.0457492388871,527.889056599,527.896994054,11.644535936,11.7401,0.00166004718426,0.0547,527.267531812,0.217996100876,0.215113,0.224435223101
661,661,0.360264093704,-20472.9956657,-20424.0067421,27.8806125,0.299117584579,0.553314,cassan_37_4_1970.det.lc.gz,0.00173839273602,-2.75985210141,0.0112354,-1.94941146132,0.588267594508,1.699906657,1.699906657,0.230425074635,2.15929,0.334310973479,1752.38457098,1751.91294909,34.3967363602,28.5955,1.43413880453,3.031,1752.59592211,1.11162208067,1.38806,1.11163906249
662,662,-0.72139711725,-20692.6974323,-20522.1022754,18.5355906,0.0848020039375,0.0818928,cassan_37_50_2011.det.lc.gz,7.22832580555e-06,-5.14096228052,0.000187772,-3.72636916794,0.985968611224,1.01423107046,0.985968611224,-0.00613691080844,0.804281,-0.0945921907686,1800.94824941,1800.96197248,41.0957642675,42.3187,0.11048820582,0.5799,1801.38247394,0.0262130274583,0.0253154,0.0282624592341
663,663,1.36237586246,-27788.5418795,-20636.030707,11.0541055,0.199596374248,0.213682,cassan_37_50_570.det.lc.gz,2.04297375516e-05,-4.68973721245,0.000415987,-3.38092024129,0.910794061597,1.09794303912,1.09794303912,0.0405798096599,1.16662,0.0669294175039,504.437270054,504.513807893,39.821553437,38.2495,0.179990503401,0.7801,510.623422982,0.104365203336,0.11087,0.18714897752
664,664,0.17133513851,-22877.951919,-21587.7891541,5.04797991,0.511561724125,0.665451,cassan_37_57_2685.det.lc.gz,0.0271287484995,-1.5665702406,0.00877486,-2.05675980383,0.65349838769,1.53022565753,1.53022565753,0.184755479572,0.573375,-0.24156124686,1606.03199597,1605.96968293,4.98869498932,4.51923,0.82167832618,0.4233,1601.89670997,0.285523053926,0.351611,0.876727269842
665,665,0.0502637372106,-25597.4842031,-20907.7690303,0.5208752,0.299231039299,0.150397,cassan_37_57_664.det.lc.gz,1.30259008403e-06,-5.88519223222,2.38279e-05,-4.6229142312,0.586365202804,1.70542180064,1.70542180064,0.231831810329,1.46678,0.166364979589,479.811814022,480.544833541,26.7320743566,32.5547,0.0305096021462,0.1589,484.432834586,1.10562453515,0.784846,1.11905659784
666,666,-0.898481497361,-20857.434586,-20503.3488101,835.70112,0.232478578485,0.234358,cassan_37_58_1727.det.lc.gz,0.000289408540253,-3.53848865729,0.000186641,-3.72899294731,0.958689700858,1.04309037544,0.958689700858,-0.0183219382012,0.62826,-0.201860590025,1403.93564927,1403.45230043,874.073686598,870.522,14.8697517361,11.8928,1418.87248475,0.0826525749791,0.0833554,0.0844006745827
667,667,0.018054422407,-21013.8720836,-20954.3976385,45.1377276,0.842739454291,0.843339,cassan_37_59_1590.det.lc.gz,5.78268554775e-07,-6.23787042322,0.00308971,-2.51008228152,0.99271677287,1.0073366617,1.0073366617,0.00317464025076,3.96628,0.598383370021,1804.49091814,1804.49706852,12.1367878316,12.1534,0.0092292954368,0.6755,1804.44369288,0.0140925728879,0.0135516,0.0146198888339
668,668,0.0581333409984,-20977.8823907,-20618.4760287,0.2684738,0.0919548170983,0.128167,cassan_37_59_293.det.lc.gz,3.93479801808e-06,-5.40507755603,0.000116798,-3.93256459384,0.688748073735,1.45190968677,1.45190968677,0.161939602757,0.645601,-0.190035805587,1406.17088802,1406.20494783,15.7773411136,14.1302,0.0312964470859,0.1527,1404.84666075,0.758532154866,0.903538,0.763161613035
669,669,-0.0203646294402,-20462.0684217,-20416.2086725,3.086163,0.310349791149,0.307572,cassan_37_5_565.det.lc.gz,8.89818824274e-05,-4.05069841091,7.33507e-05,-4.13459573724,0.88947024396,1.12426470339,0.88947024396,-0.0508685760792,0.985716,-0.00624819398291,514.468336185,514.469511509,13.3566094989,13.4181,0.125993175938,0.1149,514.159461091,0.233652863104,0.231803,0.234794459429
670,670,0.180260958797,-20892.8654363,-20400.6662323,0.72128783,0.191297219138,0.186253,cassan_37_5_793.det.lc.gz,0.000770116570617,-3.11344353178,0.00359286,-2.44455970526,0.864142551972,1.15721647744,1.15721647744,0.0634146088777,0.933335,-0.0299624478523,348.522971039,348.519802541,4.54846649889,4.59419,0.126224376589,0.2754,347.62334795,0.216270700429,0.208981,0.29307392547
671,671,-1.35072414056,-20777.3154649,-20669.6666929,1379.000644,0.692742725698,0.692922,cassan_37_60_15.det.lc.gz,0.000123279453278,-3.9091093003,7.50993e-07,-6.12436411103,0.986856789758,1.01331825487,0.986856789758,-0.00574586650998,3.01863,0.479809883872,350.521417408,350.519263744,513.320564383,513.212,5.69946397516,0.4447,350.5114379,0.0264614579653,0.0265451,0.0264614651069
672,672,-1.33901597507,-29947.8498518,-20947.4184528,1.406592,0.139850336005,0.13508,cassan_37_60_1680.det.lc.gz,2.75684681062e-05,-4.55958736561,0.000140263,-3.85305687648,0.959905214575,1.04176952559,0.959905214575,-0.0177716490639,1.01814,0.00780750005086,309.887164565,309.924663305,45.7856079416,46.8864,0.240400464415,0.5553,306.865562766,0.0484404924636,0.0470522,0.0818643110159
673,673,-3.34751962097,-22225.1357867,-21536.4712849,65.226744,0.0367637989746,0.0427256,cassan_37_60_2377.det.lc.gz,7.31720860982e-05,-4.13565456328,0.0106321,-1.9733809473,0.985526035907,1.01468653649,0.985526035907,-0.0063318979179,2.06804,0.315558934621,1409.31442954,1409.14233506,44.4900989498,41.1785,0.380571349296,4.246,1408.34082217,0.0192727543208,0.0214548,0.0291605005879
674,674,0.388312279131,-23195.5055116,-20757.9770855,8.5874334,0.257602970223,0.994505,cassan_37_60_449.det.lc.gz,0.1385703692,-0.858329625921,0.000332726,-3.477913261,0.565156011712,1.76942291912,1.76942291912,0.247831648335,0.406305,-0.391147833201,1761.66006729,1760.80969334,10.9972247621,7.86395,4.09372144804,0.1434,1754.41729846,1.00821884115,1.74101,1.20426690741
675,675,0.0114679584901,-21403.0098095,-20700.3435274,14.4146442,0.391721499571,0.138774,cassan_37_60_86.det.lc.gz,9.0407584221e-06,-5.04379513537,5.3384e-05,-4.27258888816,0.37729218325,2.65046572496,2.65046572496,0.423322192431,0.484776,-0.314458889101,514.458831702,514.429616332,11.0341259099,14.7389,0.0331772486519,0.1077,499.990633532,1.85688248244,1.23821,2.27317354171
676,676,0.699096766109,-22881.8170519,-21206.9020922,10.244472,0.78641716796,0.793858,cassan_37_63_1428.det.lc.gz,0.00177228256508,-2.75146703489,0.000411337,-3.3858022237,0.978119908176,1.0223695394,1.0223695394,0.00960790158536,0.716035,-0.145065748732,1776.25238467,1776.25008523,15.1981241371,15.0654,0.639818023717,0.3055,1775.61202001,-0.0135173116289,0.0142268,0.0442496312233
677,677,-0.0198786052339,-21000.0484775,-20834.575132,4.9525245,0.847361786136,0.888934,cassan_37_63_1545.det.lc.gz,0.00031144664579,-3.50661634202,0.001652,-2.78198995702,0.705712192544,1.41700825147,0.705712192544,-0.151372379223,0.803381,-0.0950784435687,1575.61696477,1575.80557466,10.3327662718,10.0051,0.182351119837,0.4067,1578.72984864,0.644346546642,0.663037,0.711296058929
678,678,-17.0467503333,-21142.11465,-20479.350596,297.651606,0.124128223787,0.127014,cassan_37_69_1108.det.lc.gz,0.00204217341328,-2.68990738212,0.00282442,-2.54907072188,0.957180586404,1.04473493738,0.957180586404,-0.0190061183571,0.551563,-0.258404874902,141.664162843,141.088544279,238.997453564,236.607,10.8003935959,12.5745,143.460798764,0.0872310340133,0.0940447,0.0875543509789
679,679,-0.0707174956297,-21264.9855308,-20692.7532145,48.604512,0.46070104055,0.45867,cassan_37_69_1479.det.lc.gz,2.8578068329e-06,-5.54396712972,1.89216e-06,-5.72304214268,0.789346209278,1.26687122614,0.789346209278,-0.102732472328,0.785995,-0.104580216657,1402.98816238,1403.05742204,183.88439789,184.108,0.310857476535,0.2533,1448.07205262,0.409779542111,0.408613,0.477525016866
680,680,0.452271557654,-20621.6441348,-20471.6587207,20.863318,0.721960658589,0.722298,cassan_37_6_3195.det.lc.gz,0.000750053641577,-3.12490767606,0.00154969,-2.80975516941,0.975897448789,1.02469783197,1.02469783197,0.0105958173386,2.13489,0.329375502956,503.52271904,503.513553143,12.5103588018,12.523,0.342622537797,0.493,503.410369093,0.0479669371254,0.0468192,0.0488003831824
681,681,1.21998504297,-20968.9831149,-20563.1181526,18.6582888,0.111328096874,0.0760657,cassan_37_70_1056.det.lc.gz,0.00653666009984,-2.18464409735,0.163476,-0.786545997332,0.8447700629,1.1837540698,1.1837540698,0.0732614851368,1.88285,0.274815722689,1449.95841509,1450.09191871,10.9137211261,13.8312,0.882370141426,5.5923,1447.63603074,0.263872092957,0.0909918,0.338984006897
682,682,0.0309976795638,-23474.6969116,-20589.7624678,4.74207486,0.595091434093,0.761264,cassan_37_70_1685.det.lc.gz,1.59064843239e-05,-4.7984257982,4.66712e-05,-4.33095103248,0.638519387465,1.56612315872,1.56612315872,0.194825911648,1.63226,0.212789337979,500.801148999,500.774443746,9.63220883964,8.88029,0.0384160750384,0.0607,495.705025413,-0.761926833157,0.868551,0.927603771253
683,683,-0.65871138742,-21249.2370142,-20477.2251758,22.4060608,0.541868050757,0.505745,cassan_37_70_400.det.lc.gz,0.0609473691509,-1.21504503636,0.00249513,-2.60290682206,0.761334603296,1.31348292284,0.761334603296,-0.11842443071,0.543463,-0.26483001817,328.327013521,328.179252595,17.5436204453,17.9392,4.33108497585,0.8961,335.596665626,0.364911560159,0.349767,0.552148319548
684,684,-0.00915144845265,-20613.5116395,-20588.4604986,1.35348676,0.322418254179,0.324077,cassan_37_70_499.det.lc.gz,3.40894817764e-05,-4.46737960081,3.46681e-05,-4.46006995939,0.958070565475,1.0437644533,0.958070565475,-0.0186025023328,0.873955,-0.0585109286411,1591.16204365,1591.16210282,5.18840492845,5.16598,0.0302931240156,0.0304,1591.44740102,0.0657156476008,0.0660775,0.0856938878286
685,685,0.00962557998346,-21078.9254081,-20447.0447884,22.0227435,1.54954229994,0.181119,cassan_37_71_3332.det.lc.gz,1.61843924579e-06,-5.79090359883,1.74069e-06,-5.75927856563,0.358102015318,2.79250034131,2.79250034131,0.445993234869,1.68352,0.226218280117,127.679042335,127.586183399,19.6232103154,36.6435,0.0249642348245,0.0483,149.665730899,2.16122712862,0.908939,2.434398326
686,686,0.0440233420736,-20954.8979989,-20909.9845194,5.8358705,0.267630998868,0.267331,cassan_37_71_36.det.lc.gz,3.98271038124e-05,-4.39982127391,0.000126387,-3.89829759471,0.962121562888,1.03936969981,1.03936969981,0.0167700519164,0.821187,-0.0855579344512,1455.12907791,1455.13212919,14.913461798,14.9255,0.094116946608,0.1678,1454.58482134,0.0680840632258,0.0680394,0.0772481369227
687,687,0.0382171597942,-20587.1950278,-20561.0657468,13.4700384,0.0852303375164,0.0197172,cassan_37_71_382.det.lc.gz,0.00130957148415,-2.88287079023,0.000783646,-3.10588007885,0.394737486483,2.53332919787,2.53332919787,0.403691628609,1.69712,0.229712551508,1385.02031378,1387.99010396,13.1749792356,18.5028,0.47677617409,0.518,1404.433605,1.54996172807,0.835159,2.13859171139
688,688,3.09043347626,-25605.784779,-20685.8864069,60.4691955,0.0618625551772,0.0852698,cassan_37_71_56.det.lc.gz,0.00179543410796,-2.74583052876,0.00402931,-2.39476931834,0.678711739898,1.47337955308,1.47337955308,0.16831463861,1.72095,0.23576825264,124.17815794,124.284168631,68.0386412452,56.4605,2.88297162285,3.5839,173.92138981,0.311425477415,0.391528,0.794667813179
689,689,0.521434511569,-162250.378651,-24669.3435258,14.0402419,0.602152793249,0.60992,cassan_37_72_1461.det.lc.gz,3.88196333253e-05,-4.4109485711,7.64875e-05,-4.1164095338,0.522563753582,1.91364210232,1.91364210232,0.281860717389,1.92404,0.284214096599,151.133703087,151.133547798,10.106506779,10.0073,0.0629689985049,0.0875,165.18329374,0.0507309274327,0.0514301,1.39107834873
690,690,0.092510674397,-21427.6197586,-20999.0288617,1.6292402,0.0412655003848,0.0396032,cassan_37_72_2952.det.lc.gz,3.39213474104e-07,-6.4695269052,3.46143e-05,-4.46074444664,0.97046397019,1.03043495763,1.03043495763,0.0130205837562,0.984832,-0.00663784838133,1423.0500849,1423.04634333,32.1780570675,33.2498,0.0187411555361,0.1956,1422.94473752,0.0598815579746,0.0578869,0.0599709874347
691,691,0.748423112455,-20737.9308246,-20427.0427717,8.2211008,0.115089727691,0.0627757,cassan_37_73_174.det.lc.gz,1577.0664065,-3.19784998082,0.00115757,-2.93645273707,0.00721674710879,138.566584768,138.566584768,2.1416585131,3.94658,0.59622091069,1397.24356078,1405.47928691,0.0596947098536,2.33554,2.37061395195,0.0795,1405.51472069,0.685972646591,1.11831,138.559368021
692,692,-0.0152238040923,-20400.7171486,-20282.471301,8.0075433,0.909957869683,0.914537,cassan_37_74_1367.det.lc.gz,0.000218785329323,-3.65998180303,3.77837e-05,-4.42269551569,0.800005237737,1.24999181609,0.800005237737,-0.0969071696171,0.863719,-0.0636275267327,512.89260073,512.895269394,24.5479947224,24.4879,0.363099055924,0.1505,510.380066572,0.438191746982,0.439791,0.449986578353
693,693,0.363425150589,-20889.8062075,-20755.9100232,20.699211,0.890347024408,0.889679,cassan_37_75_1418.det.lc.gz,2.80623182832e-05,-4.55187645391,0.000156576,-3.80527480592,0.995525687889,1.00449442156,1.00449442156,0.00194752924347,2.14379,0.331182240765,299.942279706,299.941164851,12.3353430338,12.343,0.0653450966036,0.1544,299.919649289,0.00877909035561,0.00870287,0.00896873366762
694,694,0.0634657586942,-20930.0264191,-20729.2328775,0.643737,0.220966568279,0.211825,cassan_37_75_1677.det.lc.gz,1.24118086216e-05,-4.90616492945,2.77173e-05,-4.55724907753,0.884237146815,1.13091833294,1.13091833294,0.0534312443297,1.12556,0.051368650802,1438.0813125,1438.08394969,7.06223013001,7.233,0.0248805170121,0.0381,1438.7280382,0.229053652746,0.219967,0.246681186126
695,695,0.376376918015,-21442.5385685,-20537.6858886,28.4729256,0.35224808734,0.441966,cassan_37_75_2293.det.lc.gz,0.0255664088014,-1.59233027108,0.0365589,-1.43700687998,0.404356765833,2.47306360249,2.47306360249,0.393235285732,0.378923,-0.421449032967,143.075828387,142.816751227,13.8492084761,12.8604,2.214419093,2.459,114.941187079,0.390593483115,0.456527,2.06870683665
