,ampl_fitted,chi_2_1,chi_2_2,del_t,f_s_fitted,f_s_true,name,q_fitted,q_fitted_log,q_true,q_true_log,s_<_1,s_>_1,s_fitted,s_fitted_log,s_true,s_true_log,t0_fitted,t0_true,tE_fitted,tE_true,tEp_fitted,tEp_true,tp_fitted,u0_fitted,u0_true,x_c
1461,-0.0239269322796,-20561.1040132,-20522.1931938,1.3642344,1.21154922715,0.869595,cassan_47_37_2220.det.lc.gz,0.0120212273055,-1.92005119084,0.00375816,-2.42502473418,0.571244598992,1.75056359704,0.571244598992,-0.243177893074,0.698939,-0.155560725713,1393.95032911,1393.98264706,2.20516292332,2.45808,0.241777056733,0.1507,1395.05557047,1.06751376186,-0.918692,1.17931899805
1462,0.0189105416089,-20764.5144646,-20562.2613627,1.8706905,0.114543931897,0.0685246,cassan_47_44_2176.det.lc.gz,2.66095989221e-07,-6.57496167138,7.64271e-07,-6.11675261926,0.569072773281,1.75724449833,1.75724449833,0.244832192281,1.57129,0.196256346578,1430.58352298,1430.54903269,25.3089223351,29.6935,0.0130554792069,0.026,1432.71971327,1.18516999043,-0.932757,1.18817172505
1463,-0.010633460889,-20779.5356285,-20696.2596794,11.5025383,0.152744089578,0.155024,cassan_47_44_2485.det.lc.gz,8.71029760462e-07,-6.05996700621,5.63248e-06,-5.24930034171,0.822472255681,1.21584648369,0.822472255681,-0.0848787431139,0.812214,-0.0903295289184,1790.54746713,1790.54417968,61.8970551014,61.5109,0.0577678871811,0.146,1782.39552469,0.370672316918,-0.375083,0.393374228006
1464,0.676305366301,-680354.628589,-52059.8568853,0.5050816,0.868800675738,0.890717,cassan_47_44_763.det.lc.gz,4.89585785841e-06,-5.31017119956,0.00153544,-2.8137671497,0.93608260204,1.06828179246,1.06828179246,0.0286858264462,0.968397,-0.0139465646304,1794.2653814,1794.28881526,8.00109776592,7.8919,0.0177036973803,0.3092,1795.03478339,0.0907165110656,-0.0909292,0.132199190422
1465,0.327706595891,-20465.2285668,-20427.9252065,175.326338,0.0458255560051,0.0449593,cassan_47_45_398.det.lc.gz,3.64885416228e-05,-4.43784349421,1.0861e-05,-4.9641301863,0.874567782681,1.14342195059,1.14342195059,0.0582065252321,1.08088,0.033777480974,1596.47305983,1596.33565664,829.813673357,838.882,5.01255140658,2.7646,1633.5611185,0.265113127749,0.260885,0.268854167913
1466,-0.189015920537,-23858.3484108,-21732.70751,0.95706926,0.237801460977,0.12806,cassan_47_46_2809.det.lc.gz,0.000424904775211,-3.37170838815,0.000859385,-3.06581223091,0.828174412051,1.20747512293,0.828174412051,-0.0818781919412,0.924896,-0.0339070987911,354.26433917,354.301158786,5.59710351116,7.84483,0.11537431741,0.23,353.157118872,0.32362970545,0.198263,0.37930071088
1467,0.0791936156787,-20585.7573213,-20489.7225425,1.18529235,0.0390484460882,0.0391182,cassan_47_48_1399.det.lc.gz,6.7761863142e-07,-6.1690146614,6.42725e-05,-4.19197480706,0.966317369397,1.03485669581,1.03485669581,0.0148802140178,1.08071,0.0337091700898,160.576508108,160.577068627,8.1933568064,8.17443,0.00674457420691,0.0655,160.917603621,0.0544474121345,-0.054581,0.0685393264141
1468,-0.0561114501268,-20642.5417584,-20592.0471372,5.18380863,0.552277316569,0.552157,cassan_47_49_1256.det.lc.gz,8.62178546834e-06,-5.06440278768,2.98931e-05,-4.52442904504,0.993824986299,1.00621338142,0.993824986299,-0.00269008861766,0.750127,-0.124865202302,164.441639215,164.441794083,8.8889550938,8.89161,0.0261005295247,0.0486,164.396827905,0.0113162840721,-0.0114584,0.0123883951182
1469,0.179909267613,-978234.039675,-128839.620634,7.553548,4.69721064064,0.987933,cassan_47_50_1339.det.lc.gz,0.00117703229575,-2.9292116207,0.00230455,-2.63741386489,0.451087048949,2.21686701564,2.21686701564,0.345739641647,1.59389,0.202458345892,509.78385651,509.68832016,6.47260797848,10.6388,0.222061614936,0.5107,516.672311594,1.40902687464,0.656097,1.76577996669
1470,0.0699174678667,-20649.1383879,-20439.0821847,2.3458617,0.325527070449,0.321973,cassan_47_50_1701.det.lc.gz,1.07985040629e-06,-5.96663640398,1.94497e-05,-4.71108709302,0.916518714871,1.0910851942,1.0910851942,0.0378586625269,1.10919,0.0450059455034,1455.58702892,1455.58942616,19.9490999569,20.0501,0.0207302769619,0.0884,1455.27192142,0.17385038259,-0.17186,0.174566479326
